categorie,official_name,longitude,latitude,address_txt,opening_hours,insee,id
france_travail,Agence France Travail AUBENAS,4.41097,44.6186,71 Chemin de la Charreyrasse 07200 Aubenas,Mo-Fr 08:30-12:30,07019,be9428e1-b03f-4462-93d9-07168df0af78
france_travail,Agence France Travail DIEPPE,1.083368,49.92232,7 Rue de l'Entrepot 76200 Dieppe,Mo-Fr 08:30-12:30,76217,be943e56-90b5-4074-96a3-cb3cb26ec6c5
france_travail,Agence France Travail SAINTE-MARIE,-60.98708,14.77546,17 RUE elara QUARTIER BELLE ETOILE 97230 Sainte-Marie,Mo-Fr 07:30-12:00,97228,beaaa19e-da69-4a3a-b29f-30cd79b90b67
france_travail,Agence France Travail ANZIN,3.523428,50.383364,245bis Rue Jean Jaures 59410 Anzin,,59014,bee8a562-77dd-45cd-b19a-9407931789b0
france_travail,Agence France Travail DIGNE,6.241692,44.090546,53bis Avenue du 8 mai 1945 04000 Digne-les-Bains,Mo-Fr 08:30-12:30,04070,bfac8b26-021b-4991-947c-5b5aa0b8b5e8
france_travail,Agence France Travail Noisy-le-Grand,2.571872,48.842364,8 Rue du Marechal Juin 93160 Noisy-le-Grand,,93051,bfcd2ffd-6bba-4f95-9c0b-b5c81e29711e
france_travail,Agence France Travail LYON JEAN JAURES,4.841812,45.739616,7 Rue Abraham Bloch 69007 Lyon,Mo-Fr 08:30-12:30,69123,c03dac37-75da-4ca5-bcd3-7fb8f5216980
france_travail,Relai France Travail ALBERT,2.661703,50.006242,Avenue du Général Faidherbe 80300 Albert,Mo-Fr 08:30-12:30,80016,c100e874-b15f-4728-afec-9592ff528709
france_travail,Agence France Travail FLERS,-0.56348,48.752221,51 Rue Charles Mousset 61100 Flers,Mo-Fr 08:30-12:30,61169,c122709d-7089-4c02-a9af-d202c4f35f51
france_travail,Agence France Travail ORANGE,4.79388,44.137627,CS 60186  Rue Agis Rigord 84100 Orange,Mo-Fr 08:30-12:30,84087,c158ad4a-ff0f-41a4-8b8e-b0c8976485cc
france_travail,Agence France Travail VILLENEUVE D'ASCQ,3.136453,50.616355,18 Rue Trudaine 59650 Villeneuve-d'Ascq,,59009,c174ecc5-a35c-4d63-84bc-b8951bd1f753
france_travail,Agence France Travail ARGELES SUR MER,3.012612,42.549873,"Av de Montgat, lot Oliveraie  1 Impasse des Sarcelles 66700 Argelès-sur-Mer",Mo-Fr 08:30-12:30,66008,c2bc5816-60e9-410f-8914-36d2197a168f
france_travail,Agence France Travail L'Hay-les-Roses,2.341124,48.779798,Bd Paul Vaillant Couturier 94240 L'Haÿ-les-Roses,,94038,c3252892-9316-4e15-ace5-9e86c645f74e
france_travail,Agence France Travail Bretigny-sur-Orge,2.297858,48.604491,11 Rue Georges Charpak 91220 Brétigny-sur-Orge,,91103,c355ab28-2763-42e6-8411-46496aaad238
france_travail,Agence France Travail CONFOLENS,0.656451,46.020196,Maison Emploi ZAE Croix St Georges  Rue de l’Ouillette 16500 Confolens,Mo-Fr 08:30-12:30,16106,c3845a40-c0f9-444d-adb7-8c80d21899c1
france_travail,Agence France Travail Avon,2.729372,48.418161,9 Avenue du Général de Gaulle 77210 Avon,,77014,c3b9fdbe-7464-4806-be95-b44f5f9c9976
france_travail,Agence France Travail SAINT-MALO,-1.989372,48.649655,7 Rue Augustin Fresnel 35400 Saint-Malo,Mo-Fr 08:30-12:30,35288,c3e4fc99-f834-47f1-9c86-df959ade062b
france_travail,Agence France Travail MOURENX,-0.625159,43.369558,Avenue Pierre Angot 64150 Mourenx,Mo-Fr 08:30-12:30,64410,c3e9321a-6bdd-4f5f-9ef4-c2cfc060f014
france_travail,Agence France Travail Montrouge,2.301067,48.812165,223 Avenue Pierre Brossolette 92120 Montrouge,,92049,c3fed55a-1f1c-4919-8ab6-11910ae9a587
france_travail,Agence France Travail JARRY,-61.565944,16.243127,IMMEUBLE PAPAOL  Rue Henri Becquerel 97122 Baie-Mahault,,97103,c44c36c6-b4fa-4188-b0b7-d25c174bf373
france_travail,Agence France Travail MENDE,3.482917,44.524031,44b Avenue du 11 Novembre 48000 Mende,Mo-Fr 08:30-12:30,48095,c4b69821-2fcf-4b43-9468-e3a81c2bf376
france_travail,Agence France Travail HIRSON,4.080813,49.924943,2 Place Victor Hugo 02500 Hirson,Mo-Fr 08:30-12:30,02381,c4bf7cdc-d041-42fc-904d-8bf8ed9f1cc6
france_travail,Agence France Travail REMIREMONT,6.6007,48.015,LIEU DIT LE GROS CHATELET  GARE 88200 Remiremont,Mo-Fr 08:30-12:30,88383,c4c943f4-63b9-41b7-bb27-261cd7dc5973
france_travail,Agence France Travail MULHOUSE DROUOT,7.358047,47.762153,40 Rue du 57ème Régiment de Transmissions 68100 Mulhouse,Mo-Fr 08:30-12:30,68224,c508f863-a6f6-446e-ad50-ec65544228ee
france_travail,Agence France Travail PAU Jean Zay,-0.327356,43.320114,25 rue Jean Zay 64000 Pau,Mo-Fr 08:30-12:30,64445,c533642a-b3b8-4338-b3ec-449d2f6e66c0
france_travail,Agence France Travail TOULON LA RODE,5.943107,43.119036,56 Rue Vincent Scotto 83000 Toulon,Mo-Fr 08:30-12:30,83137,c53e88c1-9e38-46b2-b9b0-8ef2fa919f92
france_travail,Agence France Travail Paris 18ème Genevoix,2.360121,48.894212,11 Rue Maurice Genevoix 75018 Paris,,75056,c5b0419d-8989-4ad2-8dd4-852f29dccd9b
france_travail,Agence France Travail Vincennes,2.437298,48.846283,3 Rue Lejemptel 94300 Vincennes,,94080,c5d00d9f-899a-4e28-9e50-b3089d6ff4ef
france_travail,Agence France Travail BRIOUDE,3.388284,45.294632,30 Avenue de Lamothe 43100 Brioude,Mo-Fr 08:30-12:30,43040,c5f0b1fd-8fc5-4ef1-931e-f47fa1b74bdb
france_travail,Agence France Travail MONTAIGU,-1.337484,46.97661,ZA La Bretonnière  16 Rue rené descartes 85600 Montaigu-Vendée,Mo-Fr 08:30-12:30,85146,c665b950-ac12-41b4-b93c-6046972ae9fe
france_travail,Agence France Travail COMPIEGNE DE LESSEPS,2.784558,49.395264,5bis Rue Ferdinand de Lesseps 60200 Compiègne,Mo-Fr 08:30-12:30,60159,c6699b71-4da8-4ef7-9fce-9d3e67524bfa
france_travail,Agence France Travail SOMAIN,3.278751,50.363637,101 Rue Pasteur 59490 Somain,,59574,c6ab4f7e-811c-4cf1-b5ed-dc59474b4227
france_travail,Relai France Travail DELLE,7.000971,47.512527,30 Faubourg de Belfort 90100 Delle,Mo-Fr 08:30-12:30,90033,c6b9d5f6-ea74-4b90-b0e0-7302099a8283
france_travail,Agence France Travail CHALONS-EN-CHAMPAGNE,4.363575,48.964823,71 AV DE LA DEUXIEME DIVISION BLINDEE 51000 Châlons-en-Champagne,Mo-Fr 08:30-12:30,51108,c7101269-c3b2-4e35-8c68-fda6bf50d466
france_travail,Agence France Travail ANGERS BALZAC,-0.581262,47.472791,4 Rue des basses Fouassières 49000 Angers,Mo-Fr 08:30-12:30,49007,c74cc29c-d47f-46aa-8933-647e64ba54db
france_travail,Agence France Travail LONGWY,5.787437,49.534563,MAISON FORMATION EMPLOI  ESPACE JEAN MONNET 54810 Longlaville,Mo-Fr 08:30-12:30,54321,c7d24289-0bc1-4fef-8608-986ba8f08d62
france_travail,Agence France Travail BEAUVAIS DELIE,2.111696,49.411064,7 Rue du Docteur Pierre Delie 60000 Beauvais,Mo-Fr 08:30-12:30,60057,c7fb30d7-28de-411d-ba25-54be4bdd81a7
france_travail,Relai France Travail LA SOUTERRAINE,1.489109,46.237778,Place Joachim du Chalard 23300 La Souterraine,Mo-Fr 08:30-12:30,23176,c8645b18-e84f-44d3-bbd5-d3d046de00f6
france_travail,Agence France Travail Le Blanc-Mesnil,2.472337,48.94401,22 Avenue Albert Einstein 93150 Le Blanc-Mesnil,,93007,c86dfb53-c01b-4165-8198-cf8eecfa01f4
france_travail,Agence France Travail Boulogne-Billancourt,2.227442,48.832999,21 Quai Alphonse Le Gallo 92100 Boulogne-Billancourt,,92012,c90c0c6d-061f-4a7f-bece-b096e8ef4504
france_travail,Agence France Travail GUERET,1.8809,46.172873,CS10145  19 Avenue Pierre Leroux 23000 Guéret,Mo-Fr 08:30-12:30,23096,c972dcc2-ca5e-4429-ac68-4628c9d55ec9
france_travail,Agence France Travail VESOUL,6.141619,47.6302,ZAC DES HABERGES  4 Rue du Docteur Jean-Georges Girard 70000 Vesoul,Mo-Fr 08:30-12:30,70550,c9a71891-79e3-4c37-9fb8-0dfee1ff4812
france_travail,Agence France Travail REZE,-1.556108,47.192884,7 Rue Eugène Orieux 44400 Rezé,Mo-Fr 08:30-12:30,44143,c9ca8a11-c3b3-4a17-a848-702c4c20b2ce
france_travail,Agence France Travail CALAIS SAINT-EXUPERY,1.893831,50.946281,60 Avenue Antoine de Saint Exupéry 62100 Calais,,62193,c9d33567-eda1-474c-ac67-2cf1cdccd1b2
france_travail,Agence France Travail ORLEANS SUD,1.933091,47.837683,18 Avenue de la Bolière 45100 Orléans,Mo-Fr 08:45-12:45,45234,c9e06451-3d11-47a4-8e11-12a43b4bcd95
france_travail,Agence France Travail VENDOME,1.060627,47.799218,5 Rue Denis Diderot 41100 Vendôme,Mo-Fr 08:45-12:45,41269,c9e3ba6e-12e2-4ea8-88ca-0c20271d26fd
france_travail,Agence France Travail SAINT PIERRE DES CORPS,0.709925,47.385834,55 Avenue Georges Pompidou 37700 Saint-Pierre-des-Corps,Mo-Fr 08:45-12:45,37233,c9ec11b0-cc80-4ce1-a316-316cc7bd7c5e
france_travail,Agence France Travail Cergy,2.07749,49.040844,Rue des Chauffours 95000 Cergy,,95127,ca1e6405-f736-478f-b481-817220efbbd0
france_travail,Agence France Travail TRIGNAC,-2.206118,47.29586,Avenue Barbara 44570 Trignac,Mo-Fr 08:30-12:30,44210,ca2e8cc8-f60e-4426-be95-1fdf49bfed25
france_travail,Agence France Travail ARGENTAN,-0.010508,48.721697,Parc Hermès - CS 10206  Route de Sées 61200 Argentan,Mo-Fr 08:30-12:30,61006,ca52944b-df0a-4a88-84f0-ec7e21ee8b7f
france_travail,Agence France Travail ORLEANS NORD,1.901682,47.916084,8 Avenue du Général Patton 45000 Orléans,Mo-Fr 08:45-12:45,45234,cab7818e-d469-4635-9523-50a395d6b8ca
france_travail,Agence France Travail Fontenay-sous-Bois,2.490831,48.852953,201 Rue Carnot 94120 Fontenay-sous-Bois,,94033,cac19ae4-15b6-45d1-8f8c-79c15ca5203f
france_travail,Agence France Travail SAINT CYR SUR LOIRE,0.66184,47.424164,7 Rue Lavoisier 37540 Saint-Cyr-sur-Loire,Mo-Fr 08:45-12:45,37214,cae25db2-bea6-4ce4-80d8-66e90057b734
france_travail,Agence France Travail LA CIOTAT,5.61554,43.191942,196 Avenue Emile Sellon 13600 La Ciotat,Mo-Fr 08:30-12:30,13028,cb26ce17-2157-4fa2-bf1c-d47ee0f81ebf
france_travail,Agence France Travail HAM,3.075317,49.759029,ZAL SAINT SULPICE  Rue Baudelaire 80400 Ham,Mo-Fr 08:30-12:30,80410,cb2c7350-b6e2-4276-a64f-5a5b6fe7cf95
france_travail,Agence France Travail ANGOULEME LA COURONNE,0.100553,45.615515,3 Impasse Chapelle de Prade 16400 La Couronne,Mo-Fr 08:30-12:30,16113,cb383f1f-ee67-41d1-a827-4fb390a13233
france_travail,Agence France Travail SEYNOD,6.101849,45.886773,2 Rue du Champ de la Taillée 74600 Annecy,Mo-Fr 08:30-12:30,74010,cc315762-f016-4fb1-a354-362e62f9b4a8
france_travail,Agence France Travail GERARDMER,6.874127,48.068175,3 Rue des Vosges 88400 Gérardmer,Mo-Fr 08:30-12:30,88196,cc31c92b-225e-419c-a5fe-0958a7711f7a
france_travail,Agence France Travail SAINT AMAND MONTROND,2.531147,46.722953,34 Rue Auguste et Charles Moricault 18200 Saint-Amand-Montrond,Mo-Fr 08:45-12:45,18197,cc415524-9256-420b-85d1-806e0dab9fb4
france_travail,Agence France Travail ST ETIENNE TECHNOPOLE,4.393407,45.45759,59 Rue des Aciéries 42000 Saint-Étienne,Mo-Fr 08:30-12:30,42218,cc8e58b2-9f86-418e-88f7-e30723b64a13
france_travail,Agence France Travail LAVAL FERRIE,-0.785528,48.076765,42 eme RT Bâtiment G  Place Général Férrié 53000 Laval,Mo-Fr 08:30-12:30,53130,cccf76d6-a47b-45ee-b0e6-5e9bed670f63
france_travail,Agence France Travail EPINAL DUTAC,6.442005,48.178672,3 Place General de Gaulle 88000 Épinal,Mo-Fr 08:30-12:30,88160,cd037203-dfa8-4aa2-9983-bceee16fb6dc
france_travail,Agence France Travail LYON PART-DIEU,4.861394,45.754268,26 Rue Général Mouton-Duvernet 69003 Lyon,Mo-Fr 08:30-12:30,69123,cd146978-8a5b-4633-9823-e57106147909
france_travail,Agence France Travail OUEST PROVENCE I,4.985653,43.496002,4 Allée de la Solidarité 13800 Istres,Mo-Fr 08:30-12:30,13047,cd2a9ae4-c381-48ed-adb7-9a015478ae7a
france_travail,Agence France Travail ROUEN AUBETTE,1.130234,49.437288,PARC ST GILLES  17 Rue de l'Aubette 76000 Rouen,Mo-Fr 08:30-12:30,76540,cda6df10-8ce9-456a-9992-2bd89fae229c
france_travail,Relai France Travail EMBRUN,6.496767,44.563563,Place Dongois 05200 Embrun,,05046,ce0080c3-7d5b-47c0-a099-377db4f509c4
france_travail,Agence France Travail RENNES CENTRE,-1.689235,48.105727,22 Rue de Redon 35000 Rennes,Mo-Fr 08:30-12:30,35238,ce56567a-077c-4b2d-9b14-fe39ae5c1474
france_travail,Agence France Travail LA TRINITE,-60.946272,14.744019,Beauséjour 97220 La Trinité,Mo-Fr 07:30-12:00,97230,cec2e439-4da8-44b0-9cce-3a5d6de2d841
france_travail,Agence France Travail CAVAILLON,5.038182,43.848543,601 Avenue de la Libération 84300 Cavaillon,Mo-Fr 08:30-12:30,84035,cee2dd36-111c-4c74-ae93-4f9be75bded6
france_travail,Agence France Travail MACHECOUL,-1.812808,46.986364,19 Rue  Marcel Brunelière 44270 Machecoul-Saint-Même,Mo-Fr 08:30-12:30,44087,cefb4d40-140d-4ba7-baec-46e2914423a2
france_travail,Agence France Travail SAINT PIERRE REUNION,55.475823,-21.339158,40 Rue François de Mahy 97410 Saint-Pierre,Mo-Fr 07:30-11:30,97416,cf626e38-f507-413d-b2ce-37341a422e19
france_travail,Agence France Travail Epinay-sur-Seine,2.309179,48.956765,32 Avenue Salvador Allende 93800 Épinay-sur-Seine,,93031,cf7d514c-ba0f-4919-9619-6c66a2c5f948
france_travail,Agence France Travail THIONVILLE MANOM,6.169417,49.375934,42 BIS ROUTE DU LUXEMBOURG 57100 Manom,Mo-Fr 08:30-12:30,57441,cfa486a5-4b38-4615-aa9e-1ffd79e17be7
france_travail,Agence France Travail AIGUILLON,0.338729,44.294006,7 Avenue du 11 Novembre 1918 47190 Aiguillon,Mo-Fr 08:30-12:30,47004,cfca7153-d006-4d8c-bcb6-9e9f4916c04d
france_travail,Agence France Travail RAVINE DES CABRIS,55.459578,-21.295062,403 Chemin Boeuf 97432 Saint-Pierre,Mo-Fr 07:30-11:30,97416,d0482b0e-5ff8-436d-9f7b-d58c58986e18
france_travail,Agence France Travail ANTIBES SOPHIA,7.088752,43.601627,1547 Chemin des Combes 06600 Antibes,Mo-Fr 08:30-12:30,06004,d0723aeb-efda-48b5-b8d2-6da357810f64
france_travail,Agence France Travail VIERZON,2.059751,47.225188,6 Rue Bernard Palissy 18100 Vierzon,Mo-Fr 08:45-12:45,18279,d0754c1f-ee08-4909-a239-3fe69934c9e9
france_travail,Agence France Travail SAINTE MARIE REUNION,55.533154,-20.895035,IMM. LES CUVES DE LA MARE N A1 BAT 1  30 Rue André Lardy 97438 Sainte-Marie,Mo-Fr 07:30-11:30,97418,d09768a2-11d8-4b1c-bd66-d011ff23a043
france_travail,Agence France Travail VICHY,3.435642,46.127709,650 Avenue de la Liberte 03200 Vichy,Mo-Fr 08:30-12:30,03310,d0a13933-4c2e-495c-851a-97f541253e19
france_travail,Agence spécialisée France Travail Cinéma Spectacle Sud et Est,6.042232,45.878991,Cinema Spectacle Sud & Est  27 Route de la Foire 74650 Chavanod,,74067,d0cc695a-272b-4f6e-bc99-516958b40949
france_travail,Agence France Travail VILLENEUVE SUR LOT,0.703002,44.402433,Avenue Lazare Carnot 47300 Villeneuve-sur-Lot,Mo-Fr 08:30-12:30,47323,d0f2ae7e-6e8e-4efd-961d-aee1d0deb36f
france_travail,Agence France Travail REIMS MONT D'ARENE,4.020296,49.261781,67 Rue du Mont d'Arène 51100 Reims,Mo-Fr 08:30-12:30,51454,d16c27b9-8316-4922-a454-0671fc33a579
france_travail,Agence France Travail FOIX,1.61121,42.953584,3 rue germain authie 09000 Foix,Mo-Fr 08:30-12:30,09122,d16c7311-4ead-4525-a7d9-0773feb1a6de
france_travail,Agence France Travail RIVIERE SALEE,-60.97802,14.52416,VOIE TERTULLIEN MONTA  ZA LAUGIER 97215 Rivière-Salée,Mo-Fr 07:30-12:00,97221,d1741937-6cfc-4cf9-acca-380041dbd542
france_travail,Agence France Travail ROYAN,-1.019528,45.632535,7 Rue Port Royal 17200 Royan,Mo-Fr 08:30-12:30,17306,d19d0a3a-18d7-44ba-89bc-89ec4a59f8de
france_travail,Agence France Travail VANDOEUVRE LES NANCY,6.184052,48.66329,Allee de Rotterdam 54500 Vandœuvre-lès-Nancy,Mo-Fr 08:30-12:30,54547,d1aa0f4b-36a2-4c7e-850e-f56e6a3af0a0
france_travail,Agence France Travail GRANDE-SYNTHE,2.304648,51.014391,24 Rue Georges Clémenceau 59760 Grande-Synthe,,59271,d1b5e6c0-7b93-4664-9d4c-eec88c341abd
france_travail,Agence France Travail AIX GALICE,5.428759,43.528488,CS 40380  38Bis Route de Galice 13090 Aix-en-Provence,Mo-Fr 08:30-12:30,13001,d1e7930c-48ec-4949-a548-df537f417804
france_travail,Agence France Travail ANDERNOS,-1.101103,44.744909,ESPLANADE LE BROUSTIC  Allée des Lilas 33510 Andernos-les-Bains,Mo-Fr 08:30-12:30,33005,d1e83554-e44e-41d3-a30f-fe257a8d9b61
france_travail,Agence France Travail Longjumeau,2.289043,48.693872,Rue Maurice 91160 Longjumeau,,91345,d37d50ef-bdac-4216-b09f-27891d9f7051
france_travail,Agence France Travail RILLIEUX LA PAPE,4.883586,45.815152,109 Rue des Mercières 69140 Rillieux-la-Pape,Mo-Fr 08:30-12:30,69286,d3a72925-ef8a-48de-8549-865f8eabb945
france_travail,Agence France Travail PORNIC,-2.113987,47.121939,62 Boulevard de Linz 44210 Pornic,Mo-Fr 08:30-12:30,44131,d3bf7c72-96a2-4d08-846e-275641ffad0a
france_travail,Agence France Travail CAYENNE,-52.301042,4.938399,4 rue de l'université jiao tong 97300 Cayenne,,97302,d465cb60-d161-4c73-8fa8-947824986504
france_travail,Agence France Travail CHAMPHOL,1.510354,48.461763,1 Rue du Medecin Général Beyne 28300 Champhol,Mo-Fr 08:45-12:45,28070,d4813be5-4128-4f56-8ddd-73a90b8be647
france_travail,Agence France Travail SALLANCHES,6.634963,45.945598,170 Rue du Colonney 74700 Sallanches,Mo-Fr 08:30-12:30,74256,d4d33de1-9ac0-494a-8556-777ff64ec3cb
france_travail,Agence France Travail NICE OUEST,7.202792,43.683342,IMMEUBLE PREMIUM  61 Avenue Simone Veil 06200 Nice,Mo-Fr 08:30-12:30,06088,d52df984-d735-4ae7-97d2-02397d17bf34
france_travail,Agence France Travail LUNEL,4.129088,43.670657,300 Avenue des Abrivados 34400 Lunel,Mo-Fr 08:30-12:30,34145,d5362d0e-d6bd-4ff1-8228-7eada1126f47
france_travail,Agence France Travail SAINT JEAN DE LUZ,-1.642743,43.397385,Zi LAYATZ  11 Rue de la Ferme Daï Baïta 64500 Saint-Jean-de-Luz,Mo-Fr 08:30-12:30,64483,d562172f-3c26-44f9-ae1a-cfd0d63ef9ff
france_travail,Agence France Travail CHATEAU GONTIER,-0.721909,47.819578,1 Rpt de l’Atlantique 53200 Château-Gontier-sur-Mayenne,Mo-Fr 08:30-12:30,53062,d5b10a1f-dfd7-42e8-aaf3-ea21ec52d417
france_travail,Agence France Travail Meaux,2.882038,48.960697,12 Boulevard Jean Rose 77100 Meaux,,77284,d5d7e65f-5456-4472-a141-350cc17114f2
france_travail,Agence France Travail FALAISE,-0.18785,48.896224,CENTRE DUMONT D URVILLE BATIMENT A  2 Rue de la Résistance 14700 Falaise,Mo-Fr 08:30-12:30,14258,d650d38a-9297-47a1-9314-5b7ceec07abd
france_travail,Agence France Travail BELFORT EUROPE,6.844403,47.634914,8 Place de l'Europe 90000 Belfort,Mo-Fr 08:30-12:30,90010,d74f6020-1d0c-4e13-a4e5-fcc52f11fd60
france_travail,Agence France Travail LE QUESNOY,3.632982,50.262818,139bis Route de Valenciennes 59530 Le Quesnoy,,59481,d7f623ef-6fee-4168-89e4-e459fc633292
france_travail,Agence France Travail HARFLEUR,0.196571,49.502607,10 Avenue du Clos Labedoyère 76700 Harfleur,Mo-Fr 08:30-12:30,76341,d84d0b41-e586-4f35-bd75-d8d8ee755e90
france_travail,Agence France Travail LABEGE,1.513565,43.535542,bâtiment 5 Green Park  298 Allée du Lac 31670 Labège,Mo-Fr 08:30-12:30,31254,d8acae89-4403-408e-ac00-7b2ef8f84436
france_travail,Agence France Travail PONTCHARRA,6.02068,45.431983,40 Avenue de la Gare 38530 Pontcharra,Mo-Fr 08:30-12:30,38314,d8c89bf6-4f70-454b-8e88-7bcd24e6226b
france_travail,Agence France Travail CAPESTERRE LES FLAMBOYANTS,-61.56341,16.053475,RESIDENCE LES FLAMBOYANTS  Rue des Filaos 97130 Capesterre-Belle-Eau,,97107,d8dddad6-96d8-4b48-8bc1-49d4f77f2639
france_travail,Agence France Travail Lognes,2.628469,48.832817,20 Rue de la Maison Rouge 77185 Lognes,,77258,d925103e-8b80-4c53-b07a-7dd7e3701d96
france_travail,Agence France Travail Bondy,2.482033,48.894368,14 Rue de la Liberté 93140 Bondy,,93010,d9684f07-a331-4b86-bd73-db7846a900b5
france_travail,Agence France Travail NANCY CRISTALLERIE,6.20036,48.698121,MAISON DE L'EMPLOI  88 Avenue du Vingtième Corps 54000 Nancy,Mo-Fr 08:30-12:30,54395,da1fa4fc-558b-473d-955d-cd0965ce17c4
france_travail,Agence France Travail PONTARLIER,6.34165,46.909443,6 Rue Claude Chappe 25300 Pontarlier,Mo-Fr 08:30-12:30,25462,dae26c99-9e6a-4061-91ff-69218a7a7a38
france_travail,Agence France Travail AUSSILLON,2.369419,43.510239,Zone Technopole du Textile  90 Chemin du Thoré 81200 Aussillon,Mo-Fr 08:30-12:30,81021,dae34875-d2c5-4ee2-a58e-ee1d3a7fded3
france_travail,Agence France Travail JOUE LES TOURS,0.661599,47.348506,92 Boulevard Jean Jaurès 37300 Joué-lès-Tours,Mo-Fr 08:45-12:45,37122,db7dfddb-be8e-4a82-8c7c-a1442aa9f7a8
france_travail,Agence France Travail NANTES MALAKOFF,-1.524796,47.21572,10 Rue de Chypre 44000 Nantes,Mo-Fr 08:30-12:30,44109,db856537-030a-4f4f-ae17-f988d3ca45f0
france_travail,Agence France Travail VILLENEUVE LES AVIGNON,4.797556,43.963327,ESPACE SAINT PONS  1 Place Saint PONS 30400 Villeneuve-lès-Avignon,Mo-Fr 08:30-12:30,30351,dbaa62ec-3b04-4bc7-a9fa-c90dff46479c
france_travail,Agence France Travail BREST MARINE,-4.477723,48.385591,130 rue Ernest Hemingway 29200 Brest,Mo-Fr 08:30-12:30,29019,dbad4ef2-2acd-4ac7-aef7-d50e5e2f3bf8
france_travail,Agence France Travail NICE LA TRINITE,7.310751,43.740386,3 Boulevard Général de Gaulle 06340 La Trinité,Mo-Fr 08:30-12:30,06149,dc70196d-39ca-4ff1-b763-d958270c2060
france_travail,Agence France Travail LE PUY EN VELAY,3.890652,45.044831,5 Rue des Chevaliers des Saint-Jean 43000 Le Puy-en-Velay,Mo-Fr 08:30-12:30,43157,dc70e8bc-4277-4484-aee9-bbf9ad479d86
france_travail,Agence France Travail STRASBOURG MEINAU,7.74594,48.559649,10 Rue du Maréchal Lefèbvre 67100 Strasbourg,Mo-Fr 08:30-12:30,67482,dc91285e-a1e0-407e-91c1-254a8ed60882
france_travail,Agence France Travail LA ROCHE SUD,-1.44206,46.654621,33 Rue du commerce 85000 La Roche-sur-Yon,Mo-Fr 08:30-12:30,85191,dccc3eb5-b612-4c9f-b447-5e6cf093df5c
france_travail,Agence France Travail SAINT PIERRE,-61.175001,14.740271,2 Rue Percée 97250 Saint-Pierre,Mo-Fr 07:30-12:00,97225,dcd993f2-ff75-439c-83ee-ec8c9318176f
france_travail,Agence France Travail GRASSE,6.962955,43.630889,123 Chemin de Saint Marc 06130 Grasse,Mo-Fr 08:30-12:30,06069,dd096181-c84e-4bb5-a880-e0e9b782cc12
france_travail,Agence France Travail PAU LYAUTEY,-0.359577,43.310361,6 rue Paul et Henri Courteault 64000 Pau,Mo-Fr 08:30-12:30,64445,dd12a464-f178-4f2a-a589-e70954379def
france_travail,Agence France Travail Antony,2.306017,48.755582,42 Avenue Aristide Briand 92160 Antony,,92002,dd719b79-4379-4784-87ad-f7591106f627
france_travail,Agence France Travail BELLAC,1.049956,46.121907,CS 20047  4ter Rue du Général Arbellot 87300 Bellac,Mo-Fr 08:30-12:30,87011,dea66479-a71e-4a4d-bb79-23af16637e3a
france_travail,Agence France Travail SAUMUR,-0.077104,47.244163,680 Avenue  Francois Mitterrand 49400 Saumur,Mo-Fr 08:30-12:30,49328,dec7b788-7f6b-4770-b8db-588958c63973
france_travail,Agence France Travail SAINT GAUDENS,0.720266,43.109442,5b Avenue Anselme Arrieu 31800 Saint-Gaudens,Mo-Fr 08:30-12:30,31483,df22634d-bad4-46e6-8bc3-6db66ca472ef
france_travail,Agence France Travail TOULON FOCH,5.917519,43.127981,682 Avenue Marechal Foch 83000 Toulon,Mo-Fr 08:30-12:30,83137,df8bcecc-eca2-4aae-8eac-eb107f85f0ec
france_travail,Agence France Travail EPINAL VOIVRE,6.462181,48.201589,14 Avenue du Rose Poirier 88000 Épinal,Mo-Fr 08:30-12:30,88160,e0002b57-232b-442d-a9d9-5863ced6f749
france_travail,Agence France Travail REVIN,4.641447,49.93751,10 Rue Louise Weiss 08500 Revin,Mo-Fr 08:30-12:30,08363,e0917bb6-2910-44d3-a3ae-b0ad2c9236d6
france_travail,Agence France Travail MEYTHET,6.090906,45.921839,1 Rue de l'Euro 74960 Annecy,Mo-Fr 08:30-12:30,74010,e18f005a-81c0-4f4b-8c79-3428893e75b6
france_travail,Agence France Travail BESANCON TEMIS,6.000851,47.253209,17a rue alain savary 25000 Besançon,Mo-Fr 08:30-12:30,25056,e1c2c11b-5ad0-4d14-95bf-85a26f260a05
france_travail,Agence France Travail PLAINE ORIENTALE,9.397546,42.027426,Résidence LINARI 2  Route de Ghisoni 20240 Ghisonaccia,,2B123,e1e497f3-7833-493f-8f6d-c2d490ca6c2e
france_travail,Agence France Travail BOLLENE,4.757439,44.298059,Rue Sauveur Durand 84500 Bollène,Mo-Fr 08:30-12:30,84019,e1e709f3-fd0f-4c2b-a3ea-0ce5bf1a5b70
france_travail,Agence France Travail MONTAUBAN ALBASUD,1.335309,43.996863,Zone d'activités Albasud  205 avenue de l'europe 82000 Montauban,Mo-Fr 08:30-12:30,82121,e1eab5b4-2498-4f15-b641-ab73620d0d13
france_travail,Agence France Travail SAINT PAUL REUNION,55.294971,-20.987294,6 Route de Savannah 97460 Saint-Paul,Mo-Fr 07:30-11:30,97415,e1ed9d19-2aa8-45e5-8944-cd469efa5073
france_travail,Agence France Travail MARIE GALANTE,-61.314536,15.886357,8 Rue Alonzo 97112 Grand-Bourg,,97112,e2372824-7463-456d-929e-14bb38fd2eae
